FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,Code Expansion for State  FIPS Code,STATE_ABBR,Code Expansion for State Abbreviation,ZIP_CODE,REGION,Code Expansion for Region,FAC_CLOSED_IND,MAIL_NAME,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE_ABBR,MAIL_COUNTRY,MAIL_ZIP_CODE,ASGN_AGENCY,Code Expansion for Assigned Agency,ASGN_FEDERAL_IND,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,ASGN_PARTIAL_IND,ASGN_PUBLIC_CONTACT,ASGN_PUBLIC_PHONE,ASGN_PUBLIC_CONTACT_EMAIL,REGISTRY_ID,ASGN_PUBLIC_PHONE_EXT,LATITUDE,LONGITUDE,REF_POINT_DESC,REF_POINT_CODE,COLLECT_DESC,COLLECT_MTH_CODE,ACCURACY_VALUE,ACCURACY_SCORE,HDATUM_DESC,SCALE,SOURCE_CODE,CONVEYOR,COMPLIANCE_URL,FACILITY_COMPLIANCE_REPORT_URL
60174MRNMN3632S,OMRON MANUFACTURING OF AMERICA INC,3632 STERN AVE,SAINT CHARLES,KANE,17089,KANE IL,IL,N/A,60174,5,REGION 5,0,OMRON MANUFACTURING OF AMERICA INC,3632 STERN AVE,SAINT CHARLES,IL,,60174,,N/A,C,115372062,OMRON ELECTRONICS LLC,,0,RICHARD NEWMAN,6305130400,RICH.NEWMAN@OMRON.COM,1.10E+11,,41.91052,-88.27135,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60174MRNMN3632S
60174MRNTM3709O,OMRON AUTOMOTIVE ELECTRONICS,3709 OHIO AVE,SAINT CHARLES,KANE,17089,KANE IL,IL,N/A,60174,5,REGION 5,0,OMRON AUTOMOTIVE ELECTRONICS,3709 OHIO AVE,SAINT CHARLES,IL,,60174,,N/A,C,NA,OMRON MANAGEMENT CENTER OF AMERICA INC,OMRON MANAGEMENT CENTER OF AMERICA INC,0,RANDY WARA,6304436800,RANDY.WARA@OMRON.COM,1.10E+11,,41.9124,-88.26997,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,5,99999999,NAD83,,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60174MRNTM3709O
60174MSNTRPOWIS,MASONITE TECHNICAL CENTER,1955 POWIS RD,WEST CHICAGO,DUPAGE,17043,DUPAGE IL,IL,N/A,60185,5,REGION 5,0,MASONITE TECHNICAL CENTER,1955 POWIS RD,WEST CHICAGO,IL,,60185,,N/A,C,205256746,MASONITE INTERNATIONAL,,0,,,,1.10E+11,,41.916213,-88.238068,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60174MSNTRPOWIS
60174STCHR1611E,ST CHARLES MFG CO,1611 E MAIN ST,SAINT CHARLES,KANE,17089,KANE IL,IL,N/A,601742388,5,REGION 5,0,ST CHARLES MFG CO,1611 E MAIN ST,SAINT CHARLES,IL,,60174-2388,,N/A,C,602078099,ST CHARLES ACQUISITIONS LP,,0,STEVEN WILMOT,7085843800,,1.10E+11,,41.91833,-88.29258,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60174STCHR1611E
60175CRDNL37W75,CARDINAL INDUSTRIES INC,37 W 750 RT 64,SAINT CHARLES,KANE,17089,KANE IL,IL,N/A,60175,5,REGION 5,0,CARDINAL INDUSTRIES INC,37 W 750 RT 64,SAINT CHARLES,IL,,60175,,N/A,C,NA,No US Parent,,0,JIM BANOVZ,6305135400,JBANOVZ@CARDIND.COM,1.10E+11,,41.942514,-88.482122,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,3,18505,NAD83,1652,,EPA_SLT,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60175CRDNL37W75
60176CCNTM9331W,ACCENT METAL FINISHING INC,9331 W BYRON,SCHILLER PARK,COOK,17031,COOK IL,IL,N/A,60176,5,REGION 5,0,ACCENT METAL FINISHING INC,9331 W BYRON,SCHILLER PARK,IL,,60176,,N/A,C,NA,No US Parent,,0,DUANE M CAREB,7086787420,,1.10E+11,,41.9495,-87.86037,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60176CCNTM9331W
60176MRCNN9515W,AMERICAN NTN BEARING MANUFACTURING CORP,9515 WINONA AVE,SCHILLER PARK,COOK,17031,COOK IL,IL,N/A,60176,5,REGION 5,0,AMERICAN NTN BEARING MANUFACTURING CORP,9515 WINONA AVE,SCHILLER PARK,IL,,60176,,N/A,C,621430610,NTN USA CORP,NTN USA CORP,0,EDITH DYKAS,8476715450,EDYKAS@ANBMNTN.COM,1.10E+11,,41.9711,-87.86554,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60176MRCNN9515W
60177HDNCX201NO,HEAD MANUFACTURING INC,201 NORTH CENTER STREET,SOUTH ELGIN,KANE,17089,KANE IL,IL,N/A,60177,5,REGION 5,0,HEAD MANUFACTURING INC,201 NORTH CENTER STREET,SOUTH ELGIN,IL,,60177,,N/A,C,,No US Parent,NA,0,DAVID HEAD,8477413626,DAVID@HEADMFG.COM,1.10E+11,,41.99661,-88.29207,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60177HDNCX201NO
60177MRSNC50NRI,MARISON CO,50 N RIVER ST,SOUTH ELGIN,KANE,17089,KANE IL,IL,N/A,60177,5,REGION 5,0,MARISON CO,50 N RIVER ST,SOUTH ELGIN,IL,,60177,,N/A,C,NA,MARISON IND,,0,JAMES A NETTENSTROM MANAGER OF ENGINEERING,3127422500,,1.10E+11,,41.99481,-88.29309,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60177MRSNC50NRI
60178DRVLK114PA,DRIV-LOK INC,1140 PARK AVE,SYCAMORE,DEKALB,17037,DEKALB IL,IL,N/A,60178,5,REGION 5,0,DRIV-LOK INC,1140 PARK AVE,SYCAMORE,IL,,60178,,N/A,C,,No US Parent,NA,0,JOHN JILEK,8158958161,JOHN_J@DRIV-LOK.COM,1.10E+11,,41.9752,-88.69154,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60178DRVLK114PA
6017WLCTRF35CHA,ELECTRI-FLEX,35 CHANCELLOR DR,ROSELLE,DUPAGE,17043,DUPAGE IL,IL,N/A,60172,5,REGION 5,0,ELECTRI-FLEX,35 CHANCELLOR DR,ROSELLE,IL,,60172,,N/A,C,,No US Parent,NA,0,DAN COOLIDGE,6305292920,DCOOLIDGE@ELECTRIFLEX.COM,1.10E+11,,41.98464,-88.09659,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6017WLCTRF35CHA
6017WZNGRD284MA,OZINGA READY MIX CONCRETE INC - SYCAMORE,284 MAY STREET,SYCAMORE,DEKALB,17037,DEKALB IL,IL,N/A,60178,5,REGION 5,0,OZINGA READY MIX CONCRETE INC - SYCAMORE,19001 OLD LAGRANGE ROAD  SUITE 300,MOKENA,IL,,60448,,N/A,C,NA,OZINGA BROS INC,OZINGA BROS INC,0,RITCH DEMBINSKY,8153786932,RITCHDEMBINSKY@OZINGA.COM,1.10E+11,,41.99307,-88.69041,POINT WHERE SUBSTANCE IS RELEASED,106,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6017WZNGRD284MA
60185GRFFN1920D,ANCHOR BRAKE SHOE CO,1920 DOWNS DR,WEST CHICAGO,DUPAGE,17043,DUPAGE IL,IL,N/A,60185,5,REGION 5,0,ANCHOR BRAKE SHOE CO,1920 DOWNS DR,WEST CHICAGO,IL,,60185,,N/A,C,NA,NEW YORK AIR BRAKE,NEW YORK AIR BRAKE,0,BLAKE WARNER,6308181916,BLAKE.WARNER@ANCHORBRAKESHOE.COM,1.10E+11,,41.885066,-88.242436,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60185GRFFN1920D
60185MDRLS1450N,LOPAREX INC,1450 NW AVE,WEST CHICAGO,DUPAGE,17043,DUPAGE IL,IL,N/A,60185,5,REGION 5,0,LOPARE INC.,7700 GRIFFIN WAY,WILLOWBROOK,IL,,60527,,N/A,C,1825306,UPM,,0,BOB BROWNLEE,6307342700,,1.10E+11,,41.90539,-88.23187,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60185MDRLS1450N
60185RCNCL675WE,CLARIANT,675 WEGNER DR,WEST CHICAGO,DUPAGE,17043,DUPAGE IL,IL,N/A,60185,5,REGION 5,0,CLARIANT,675 WEGNER DR,WEST CHICAGO,IL,,60185,,N/A,C,79961089,CLARIANT PLASTICS & COATINGS USA INC.,CLARIANT PLASTICS & COATINGS USA INC,1,ED BIEBER,6305629700,ED.BIEBER@CLARIANT.COM,1.10E+11,,41.874019,-88.228693,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60185RCNCL675WE
6018WCMMRC815KI,HART & COOLEY INC,815 KIMBERLY DR,CAROL STREAM,DUPAGE,17043,DUPAGE IL,IL,N/A,601880000,5,REGION 5,0,HART & COOLEY INC,815 KIMBERLY DR,CAROL STREAM,IL,,60188-0000,,N/A,C,20535238,AIR DISTRIBUTION TECHNOLOGIES INC,JOHNSON CONTROLS INC,0,DYLAN GRISWOLD,6166568215,TALEXANDER@HARTCOOL.COM,1.10E+11,,41.92699,-88.11056,ENTRANCE POINT OF A FACILITY OR STATION,101,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6018WCMMRC815KI
60191LTRVC257BE,ULTRA-VAC METALLIZING CORP,257 BEINORIS DR,WOOD DALE,DUPAGE,17043,DUPAGE IL,IL,N/A,60191,5,REGION 5,0,ULTRA-VAC METALLIZING CORP.,195 WEST NEWBERRY RD.,BLOOMFIELD,CT,,6002,,N/A,C,192704823,AMPLAS CORP,,0,PATRICK MARTIN,7083507750,,1.10E+11,,41.976387,-87.970609,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60191LTRVC257BE
60193FRRCR1425S,FERRO CORP  LIQUID COATINGS & DISPERSIONS,1425 S WRIGHT BLVD,SCHAUMBURG,COOK,17031,COOK IL,IL,N/A,60193,5,REGION 5,1,FERRO CORP  LIQUID COATINGS & DISPERSIONS,1425 S WRIGHT BLVD,SCHAUMBURG,IL,,60193,,N/A,C,4161477,FERRO CORP,,0,JON H. FISCHER,7089809707,,1.10E+11,,41.999897,-88.101704,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60193FRRCR1425S
60204THTPC1527L,TAPECOAT CO,1527 LYONS ST,EVANSTON,COOK,17031,COOK IL,IL,N/A,60201,5,REGION 5,0,TAPECOAT CO,1527 LYONS ST,EVANSTON,IL,,60201,,N/A,C,1359769,CHASE CORP,,0,RICHARD REEVES,8478668500,,1.10E+11,,42.05073,-87.69436,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60204THTPC1527L
60401DNTCH449WC,BERNARD WELDING,449 W CORNING RD,BEECHER,WILL,17197,WILL IL,IL,N/A,60401,5,REGION 5,0,BERNARD WELDING,449 W CORNING RD,BEECHER,IL,,60401,,N/A,C,NA,ILLINOIS TOOL WORKS INC,ILLINOIS TOOL WORKS INC,0,DAN HANZEL,7089462281,DAN.HANZEL@BERNARDWELDS.COM,1.10E+11,,41.326225,-87.618107,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60401DNTCH449WC
60406WTCCR14000,SOLVAY USA INC,14000 S SEELEY AVE,BLUE ISLAND,COOK,17031,COOK IL,IL,N/A,60406,5,REGION 5,0,SOLVAY USA INC,14000 S SEELEY AVE,BLUE ISLAND,IL,,60406,,N/A,C,874748937,SOLVAY USA INC,SOLVAY USA INC,0,LISA CARAWAY,7082357291,LISA.CARAWAY@SOLVAY.COM,1.10E+11,,41.63818,-87.67135,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60406WTCCR14000
6040WRCHPR21511,RICH PRODUCTS CORPORATION,21511 DIVISION,CREST HILL,WILL,17197,WILL IL,IL,N/A,60403,5,REGION 5,0,RICH PRODUCTS CORPORATION,21511 DIVISION,CREST HILL,IL,,60403,,N/A,C,2108371,RICH PRODUCTS CORP,RICH PRODUCTS CORP,0,SERGIO A. CARLOS,3126943806,SCARLOS1@RICH.COM,1.10E+11,,41.57815,-88.13914,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6040WRCHPR21511
60411RVRDL220EA,NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL),220 E 17TH ST,CHICAGO HEIGHTS,COOK,17031,COOK IL,IL,N/A,60411,5,REGION 5,0,NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL),220 E 17TH ST,CHICAGO HEIGHTS,IL,,60411,,N/A,C,809417710,NUFARMS AMERICAS INC,NUFARM AMERICAS INC,0,GREG JONES,7087562010,GREG.JONES@US.NUFARM.COM,1.10E+11,,41.50013,-87.62754,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60411RVRDL220EA
60416MTCLF235EA,BLACHFORD CORP,235 E OAK ST,COAL CITY,GRUNDY,17063,GRUNDY IL,IL,N/A,60416,5,REGION 5,0,BLACHFORD CORP,235 E OAK ST,COAL CITY,IL,,60416,,N/A,C,NA,H L BLACHFORD LTD,,0,VIRGIL A. MILLLER,8156344000,,1.10E+11,,41.284176,-88.282602,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60416MTCLF235EA
60423MBLCH437CE,MOBIL CHEMICAL CO,437 CENTER RD,FRANKFORT,WILL,17197,WILL IL,IL,N/A,60423,5,REGION 5,0,MOBIL CHEMICAL CO,437 CENTER RD,FRANKFORT,IL,,60423,,N/A,C,26555193,MOBIL CORP,,0,TOM DEVITO,8154692112,,1.10E+11,,41.491708,-87.846761,POINT WHERE SUBSTANCE IS PROCESSED  TREATED  STORED (POINT FROM WHICH SUBSTANCE COULD BE RELEASED INTO THE ENVIRONMENT),105,INTERPOLATION-MAP,18,15,15,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60423MBLCH437CE
60426KSPCL16745,OSHKOSH SPECIALTY VEHICLES,16745 S LATHROP AVE,HARVEY,COOK,17031,COOK IL,IL,N/A,60426,5,REGION 5,0,OSHKOSH SPECIALTY VEHICLES,PO BOX 2017,APPLETON,WI,,549122017,,N/A,C,6070445,OSHKOSH CORP,,0,SHARI KLIKA,9208323193,SKLIKA@PIERCEMFG.COM,1.10E+11,,41.58497,-87.64127,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60426KSPCL16745
60426WHTNG15700,WHITING CORP,15700 LATHROP AVE,HARVEY,COOK,17031,COOK IL,IL,N/A,604265118,5,REGION 5,0,WHITING CORP,15700 LATHROP AVE,HARVEY,IL,,60426-5118,,N/A,C,188841795,G K ENTS INC,,0,FREDRICK P. TEGGELAAR,7083314000,,1.10E+11,,41.60451,-87.64132,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-NEAREST INTERSECTION,4,100,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60426WHTNG15700
6042WVCNPR17591,VCNA PRAIRIE LLC - 1T28/PORT OF WILL COUNTY,1759-1829 S. PATTERSON ROAD,ELWOOD,WILL,17197,WILL IL,IL,N/A,60421,5,REGION 5,0,VCNA PRAIRIE LLC - 1T28/PORT OF WILL COUNTY,7601 W. 79TH STREET,BRIDGEVIEW,IL,,60455,,N/A,C,25697343,VCNA PRAIRIE LLC,VCNA PRAIRIE LLC,0,CHAD M. GROFF,7084580400,CHAD.GROFF@VCIMENTOS.COM,1.10E+11,,41.486591,-88.121992,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,5,5,NAD83,3268,,EPA_SLT,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6042WVCNPR17591
60430CCRTD1111M,ACCURATE DISPERSIONS,1111 MAPLE AVE,HOMEWOOD,COOK,17031,COOK IL,IL,N/A,60430,5,REGION 5,0,ACCURATE DISPERSIONS,1111 MAPLE AVE,HOMEWOOD,IL,,60430,,N/A,C,4206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,0,R. SCOTT THOMAS,2165662182,RSTHOMAS@SHERWIN.COM,1.10E+11,,41.567327,-87.645497,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60430CCRTD1111M
60434HNTSM1MILE,NOVA CHEMICALS INC (USA),22462 W AMOCO RD,CHANNAHON,WILL,17197,WILL IL,IL,N/A,60410,5,REGION 5,0,NOVA CHEMICALS INC.,1550 CORAOPOLIS HEIGHTS RD.,MOON TOWNSHIP,PA,,15108,,N/A,C,104000625,NOVA CHEMICALS LTD,,0,DAVID OCAMB,4124904261,,1.10E+11,,41.426052,-88.18511,FACILITY CENTROID,20,,,10,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60434HNTSM1MILE
60434MCCHM12MIL,FLINT HILLS RESOURCES JOLIET LLC,23425 AMOCO RD,CHANNAHON,WILL,17197,WILL IL,IL,N/A,60410,5,REGION 5,0,FLINT HILLS RESOURCES JOLIET LLC,PO BOX 941,JOLIET,IL,,60434,,N/A,C,6944334,KOCH INDUSTRIES INC,KOCH INDUSTRIES INC,0,KERRY ARNOLD,8154673488,KERRY.ARNOLD@FHR.COM,1.10E+11,,41.44166,-88.17278,,,,,,17444,NAD83,,,SEMS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60434MCCHM12MIL
60436CRMCP1806T,CERAMIC POWDERS INC,1806 S TERRY DR,JOLIET,WILL,17197,WILL IL,IL,N/A,60436,5,REGION 5,0,CERAMIC POWDERS INC,PO BOX 2893,JOLIET,IL,,60434,,N/A,C,NA,No US Parent,,0,HERB TOLER,8157294315,,1.10E+11,,41.48966,-88.14216,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60436CRMCP1806T
60436KLZNYMOUND,KALUZNY BROTHERS INC MIDWEST RECYCLING CO,2324 MOUND RD,JOLIET,WILL,17197,WILL IL,IL,N/A,60436,5,REGION 5,0,KALUZNY BROTHERS INC MIDWEST RECYCLING CO,2324 MOUND RD,JOLIET,IL,,60436,,N/A,C,NA,No US Parent,,0,GEORGE KALUZNY,8157441453,,1.10E+11,,41.50066,-88.14048,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60436KLZNYMOUND
60439CRYST15330,CRYSTAL CLEAN SERVICES LLC,15330 CANAL BANK RD,LEMONT,COOK,17031,COOK IL,IL,N/A,60439,5,REGION 5,0,CRYSTAL CLEAN SERVICES LLC,15330 CANAL BANK RD,LEMONT,IL,,60439,NA,NA,C,NA,No US Parent,,0,,,,1.10E+11,,41.683621,-87.990659,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60439CRYST15330
6043WZNGRD54RAI,OZINGA READY MIX CONCRETE INC - JOLIET,504 RAILROAD STREET,JOLIET,WILL,17197,WILL IL,IL,N/A,60436,5,REGION 5,0,OZINGA READY MIX CONCRETE INC - JOLIET,19001 OLD LAGRANGE ROAD  SUITE 300,MOKENA,IL,,60448,,N/A,C,NA,OZINGA BROS INC,OZINGA BROS INC,0,MATT JANAS,7088788792,MATTJANAS@OZINGA.COM,1.10E+11,,41.51313,-88.09297,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6043WZNGRD54RAI
60445MGPLT4704W,OMEGA PLATING INC,4704 W 137TH ST,CRESTWOOD,COOK,17031,COOK IL,IL,N/A,60445,5,REGION 5,0,OMEGA PLATING INC,4704 W 137TH ST,CRESTWOOD,IL,,60445,,N/A,C,,No US Parent,NA,0,SHIRISH SHAH,7083895410,OMEGAPLATING@GMAIL.COM,1.10E+11,,41.64359,-87.73593,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60445MGPLT4704W
60446MRCNS642FO,AMERICAN STAIR CORP,642 FORESTWOOD DR,ROMEOVILLE,WILL,17197,WILL IL,IL,N/A,60446,5,REGION 5,0,AMERICAN STAIR CORP,642 FORESTWOOD DR,ROMEOVILLE,IL,,60446,,N/A,C,NA,No US Parent,,0,MARK BONGERS,9529382228,,1.10E+11,,41.653561,-88.072152,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60446MRCNS642FO
60446RTDYN111WI,ROTADYNE ROLL GROUP ROMEOVILLE,1101 WINDHAM PKWY,ROMEOVILLE,WILL,17197,WILL IL,IL,N/A,60446,5,REGION 5,0,ROTADYNE ROLL GROUP ROMEOVILLE,1101 WINDHAM PKWY,ROMEOVILLE,IL,,60446,,N/A,C,64398712,ROTATION DYNAMICS CORP INC,ROTATION DYNAMICS CORP INC,0,TIM BADOWSKI,6306797050,TBADOWSKI@ROTADYNE.COM,1.10E+11,,41.66226,-88.11579,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60446RTDYN111WI
6044WLCKPR351SU,LOCKPORT STEEL FABRICATORS LLC,3051 SOUTH STATE STREET,LOCKPORT,WILL,17197,WILL IL,IL,N/A,60441,5,REGION 5,0,LOCKPORT STEEL FABRICATORS LLC,3051 S STATE ST,LOCKPORT,IL,,60441,,N/A,C,,No US Parent,NA,0,U.S. COMPLIANCE CORPORATION,9522523000,EPCRA@USCOMPLIANCE.COM,1.10E+11,,41.56313,-88.06904,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6044WLCKPR351SU
60450LQDRC8495N,LIQUID AIR CORP  CARDOX DIV,8495 N TABLER RD,MORRIS,GRUNDY,17063,GRUNDY IL,IL,N/A,60450,5,REGION 5,1,LIQUID AIR CORP  CARDOX DIV,8495 N TABLER RD,MORRIS,IL,,60450,,N/A,C,106598758,LIQUID AIR CORP,,0,FRANK SCHAUB,8159424525,,1.10E+11,,41.411479,-88.328577,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60450LQDRC8495N
